,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,churn_dummy
5441,3.362308,179.9794,6178.61031,0
5442,7.779367,169.9447,4529.909678,0
5443,6.657385,104.9643,6336.618694,0
5444,12.05531,147.4421,5082.031319,0
5445,15.46065,124.9781,4594.835502,0
5446,5.803708,142.4713,5128.882309,0
5447,11.16039,194.9768,5270.685618,0
5448,10.65683,232.652,6054.367041,0
5449,9.49165,225.1457,6502.025208,0
5450,7.924796,162.4538,6300.056458,0
5451,5.310665,184.967,5948.856328,0
5452,8.501293,192.4404,3894.441976,0
5453,11.52485,169.9671,3491.783586,0
5454,8.625992,159.9942,4475.105272,0
5455,12.11202,172.4555,4695.750395,0
5456,7.536421,162.447,6322.708205,0
5457,16.4535,139.9568,3382.423508,0
5458,8.059137,275.1198,5112.939726,0
5459,9.609291,277.6513,4811.89025,1
5460,9.050694,162.447,5431.15051,0
5461,8.314029,214.9525,5088.803181,1
5462,9.17938,119.9568,6655.981104,0
5463,9.099766,232.6228,6187.029956,0
5464,7.238898,265.1283,5276.196262,0
5465,9.241893,207.4673,4642.032276,0
5466,6.088598,164.9647,6709.021998,0
5467,14.85701,105.011,3950.92899,0
5468,12.09365,252.624,5903.302417,0
5469,12.65671,152.5022,5460.921432,0
5470,16.16919,137.4392,5269.076385,0
5471,6.335191,137.4836,5320.166858,0
5472,4.939062,130.0064,6017.570291,0
5473,7.470028,139.9875,4899.179172,0
5474,12.67625,184.9634,6641.027483,0
5475,15.17395,124.9781,5981.238779,0
5476,9.941965,242.6281,5610.672962,0
5477,15.72313,200.1323,6769.093084,0
5478,13.93608,152.4798,5385.903276,0
5479,13.76037,139.9816,5559.919752,0
5480,10.20264,182.4433,5296.312677,0
5481,8.910387,92.5018,4226.329148,0
5482,9.52118,114.9728,5769.179556,0
5483,12.05761,232.6228,4726.095224,0
5484,7.620545,275.1336,4315.04425,0
5485,10.80098,124.9607,5921.61952,0
5486,14.37339,192.4404,3601.393455,0
5487,11.21728,149.9621,5057.818142,0
5488,8.320959,184.9496,5200.564235,0
5489,9.34142,192.4705,6015.544544,0
5490,12.13357,137.4392,5248.831273,0
5491,15.29214,252.6378,5248.280009,0
5492,10.51434,162.4676,6484.666128,0
5493,10.02068,182.4608,5662.285046,0
5494,12.64941,210.1563,5854.565694,0
5495,4.815435,160.0122,5566.008454,0
5496,10.96828,94.97283,6315.438306,0
5497,12.25402,174.9699,5003.406744,1
5498,13.15864,220.1185,6283.625527,0
5499,3.143798,139.965,4993.628447,0
5500,10.13562,150.007,5489.048081,0
5501,8.432151,139.9979,5747.351224,0
5502,8.669616,242.6281,6237.268861,0
5503,10.31104,159.9942,4300.642039,0
5504,12.15902,265.1283,5803.879938,0
5505,14.47735,187.4847,4245.941407,0
5506,12.57414,152.466,5611.443086,0
5507,4.289739,107.482,5247.947941,0
5508,13.7377,149.9913,6193.00568,0
5509,7.197183,137.4836,5245.226834,0
5510,13.03,174.9768,6023.00098,0
5511,9.696143,184.967,5663.31815,0
5512,13.04317,130.0244,4596.831004,0
5513,6.238726,169.9447,4727.689294,0
5514,8.564499,127.525,5929.012302,0
5515,14.90964,232.624,5155.317217,0
5516,4.446464,174.9755,5620.564008,0
5517,10.6619,129.9778,5646.886372,0
5518,10.04493,275.1336,6268.031469,1
5519,8.580033,124.9781,4946.826952,0
5520,11.68265,232.6378,6155.213641,1
5521,13.00405,162.4827,4771.495872,0
5522,4.071444,117.4872,6071.058616,0
5523,9.039072,172.4555,5484.119427,0
5524,14.24574,207.6094,5933.623643,0
5525,15.17632,242.6106,6473.341815,1
5526,12.39145,207.6094,6127.79877,0
5527,6.413823,144.9607,5407.576321,0
5528,6.186245,137.4698,6114.267462,0
5529,9.817377,147.4601,6104.035524,0
5530,10.26151,167.4847,4443.003488,0
5531,3.521663,152.4555,5627.453779,0
5532,7.184528,197.4876,5216.298758,0
5533,12.0769,137.4392,5924.920176,0
5534,5.725979,160.0013,4930.470975,0
5535,10.17641,140.0049,4967.342093,0
5536,11.69753,197.5169,5910.47033,0
5537,7.337078,127.4421,6131.622551,0
5538,9.709458,117.4835,5639.931173,0
5539,7.362249,125.0073,5118.044271,0
5540,9.295079,162.4827,5379.145841,0
5541,8.180153,232.6228,4831.531789,1
5542,14.82937,149.9778,5911.716831,0
5543,12.9098,184.9963,4081.555041,0
5544,4.141424,127.475,5526.91472,0
5545,7.605146,162.4653,4318.755591,0
5546,9.146769,124.9781,5145.473955,0
5547,9.06755,119.9897,4501.420909,0
5548,11.47664,194.9992,5863.402923,0
5549,17.38034,159.9642,4347.952465,0
5550,10.19528,222.6362,5881.848209,0
5551,5.217412,149.9483,5055.536874,0
5552,11.77618,172.4579,5350.192494,0
5553,9.740724,162.447,5782.142746,0
5554,9.699018,132.466,4711.28064,0
5555,2.864423,152.5022,6457.248707,0
5556,11.82086,112.4551,4205.731492,0
5557,11.12098,139.9568,5530.421045,0
5558,6.071604,242.6326,4231.393427,0
5559,12.26505,164.967,5863.779578,0
5560,6.963307,179.9476,4007.110298,0
5561,6.423763,227.4754,4838.973661,0
5562,8.315119,112.4551,3170.023123,0
5563,9.058356,222.6143,6723.72149,0
5564,12.78937,212.6228,5739.181377,0
5565,7.885518,222.6792,6349.320467,0
5566,12.21401,117.4835,5365.288201,0
5567,16.1971,187.6094,4518.564,1
5568,8.381855,105.011,5530.817595,0
5569,7.466966,117.5015,5897.711605,0
5570,11.6213,210.1518,6062.895419,0
5571,10.69919,162.4689,6284.979187,0
5572,13.73892,232.624,6277.702239,0
5573,8.718083,204.9634,4866.729815,0
5574,3.737016,162.4676,5815.857846,0
5575,11.55215,242.6143,5820.82826,0
5576,9.172161,102.4746,5249.465143,0
5577,8.103596,142.5007,5592.352902,0
5578,8.038547,162.4653,5730.292957,0
5579,12.98739,220.1615,5933.314519,0
5580,10.92729,169.9378,3653.559021,0
5581,13.11159,124.9643,6024.265777,0
5582,10.83154,252.6378,5770.797143,1
5583,3.4579,192.4404,5641.382534,0
5584,9.840486,215.1591,5368.841578,0
5585,11.03118,220.1185,5303.936549,0
5586,8.510764,114.9838,5678.725935,0
5587,9.865242,212.6415,6009.463821,1
5588,10.51705,160.0013,3653.777417,0
5589,13.01854,140.0342,5939.80671,0
5590,8.844759,79.97886,5757.753614,0
5591,9.835454,187.4974,5779.744736,0
5592,10.94626,270.1604,6019.460078,0
5593,6.224191,149.9378,6135.141648,0
5594,10.42188,127.5067,5401.505392,0
5595,11.67521,194.9882,3819.338688,0
5596,8.490049,265.1283,4579.647107,1
5597,8.796769,107.4806,4197.55311,0
5598,7.539443,147.4421,3788.951502,0
5599,7.925637,182.4676,5326.92968,0
5600,11.96892,104.9643,5967.092974,0
5601,13.44192,235.1591,5876.124132,0
5602,15.71134,162.5299,5234.429593,0
5603,9.336313,119.9568,4839.103673,0
5604,16.29437,124.9781,5722.009817,0
5605,10.55942,149.9598,4611.987,0
5606,6.388387,257.6375,5899.517682,1
5607,8.305023,184.9647,5361.231393,0
5608,8.006363,175.1331,3851.447958,1
5609,4.545308,172.4579,5356.753961,0
5610,11.46918,130.0244,5432.197233,0
5611,14.09089,152.4742,4869.487736,0
5612,12.85222,124.9607,6319.838076,0
5613,7.45222,165.0182,6274.153212,0
5614,6.473077,242.6281,5500.343313,0
5615,5.375651,129.9915,5930.097335,0
5616,2.970156,149.9598,4489.267692,0
5617,10.0547,245.132,5247.418341,0
5618,6.182063,137.4392,5592.361956,0
5619,16.2337,182.4433,5477.886159,0
5620,8.447596,262.6106,5884.613452,0
5621,9.987264,210.127,5536.195731,0
5622,12.87371,242.6435,6121.654756,0
5623,6.888013,160.0013,5009.452903,0
5624,12.49043,194.9663,5813.10524,0
5625,8.218342,92.5018,5394.351469,0
5626,6.038077,177.4876,6708.158084,0
5627,15.43806,127.4586,5632.965693,0
5628,10.444,112.4844,4551.440341,0
5629,7.733514,162.5119,4924.466653,0
5630,9.368647,174.9755,5547.950501,0
5631,9.687778,184.9647,5526.487954,0
5632,8.187755,140.0013,5348.99535,0
5633,10.7472,137.4872,4243.908817,0
5634,5.365486,152.4579,6382.531232,0
5635,7.323119,139.9512,6160.220905,0
5636,5.072082,124.9643,4984.849588,0
5637,12.96235,149.9913,4884.456533,0
5638,12.02273,129.9915,6599.564823,0
5639,9.966641,182.4833,5305.602924,0
5640,8.297271,184.9797,6518.166442,1
5641,7.935437,147.4564,5653.372513,0
5642,4.150543,172.4555,5715.030445,0
5643,7.291041,252.6378,6131.484263,0
5644,3.492741,169.9378,4130.432282,0
5645,6.516318,117.472,6144.768685,0
5646,12.92975,187.6422,5874.281225,0
5647,8.435589,147.4713,4335.611406,0
5648,10.8124,149.9447,6083.758176,0
5649,7.534976,174.9919,6296.461831,0
5650,14.19495,129.9483,6247.6461,0
5651,10.6514,222.6362,5672.644392,0
5652,12.16455,245.1283,5064.062256,1
5653,11.08317,140.0013,4185.58497,0
5654,9.519194,127.4887,4531.04303,0
5655,5.987646,139.9512,5992.346598,0
5656,11.4493,220.1149,5545.047634,1
5657,12.79836,174.9699,6535.810581,0
5658,10.72389,127.4738,5576.448425,0
5659,9.462909,127.4783,6070.299747,0
5660,7.82306,187.4847,5502.689262,0
5661,7.778555,172.4624,4991.819551,0
5662,7.510036,159.9942,5812.769976,0
5663,12.13849,115.0021,5762.602883,0
5664,7.175155,149.9378,5301.860931,0
5665,9.353272,232.6228,6157.745923,0
5666,14.83824,187.4673,6557.26466,0
5667,10.79749,129.9621,5075.832913,0
5668,10.53761,235.1555,4638.796434,1
5669,12.01345,159.9476,4652.920592,0
5670,4.292596,227.4754,5227.179847,0
5671,10.30107,192.4404,6342.143374,0
5672,9.696499,252.624,6462.182186,0
5673,10.1548,162.497,6174.276271,0
5674,10.51502,125.0073,4866.25354,0
5675,7.615853,149.9483,5311.628616,0
5676,6.69757,92.5018,5785.21074,0
5677,10.7725,139.9861,6104.192973,0
5678,12.02785,129.9598,6335.855442,0
5679,4.422037,172.4404,5229.211184,0
5680,19.01962,134.9509,3260.745232,0
5681,10.97816,142.4713,5473.390798,0
5682,8.867392,127.4586,5394.915308,0
5683,8.723478,169.9447,4217.907706,0
5684,6.1871,275.1198,6149.65603,0
5685,9.444243,277.6513,5945.934734,0
5686,11.63026,179.9794,5867.544803,0
5687,10.2793,147.4421,6069.194377,0
5688,16.2496,149.9928,3614.976172,0
5689,10.87855,169.9447,5089.775857,0
5690,9.827132,159.9512,5095.502574,0
5691,4.295919,142.4526,5434.730554,0
5692,14.59844,214.9525,3912.208832,0
5693,7.680029,147.4601,5524.247776,0
5694,9.063775,149.9776,5417.867266,0
5695,11.54518,149.9928,6147.448121,0
5696,10.07092,114.9509,6359.975691,0
5697,14.51799,202.4433,6400.696695,0
5698,7.533135,232.6415,4716.06213,0
5699,11.59798,117.4858,5748.365703,0
5700,7.957,127.475,6045.138773,0
5701,8.805078,265.1283,6503.161137,0
5702,11.75049,247.6647,6106.678679,0
5703,11.77649,152.5022,5932.384715,0
5704,4.529978,124.9781,5268.837296,0
5705,11.25449,197.484,6865.467972,0
5706,7.524412,150.0208,5716.051522,0
5707,9.445157,255.1372,5401.877883,1
5708,10.62755,210.1563,5230.495459,0
5709,13.71294,240.1149,5956.933654,0
5710,6.625411,172.4705,6089.889713,0
5711,5.401204,149.9741,6136.96562,0
5712,6.918882,159.9942,4121.77937,0
5713,8.304825,257.6841,5298.949356,0
5714,6.440184,172.4404,5962.861013,0
5715,9.638183,132.466,5151.21569,0
5716,10.75837,159.983,4675.756402,0
5717,11.27386,149.989,4281.425931,0
5718,7.027042,187.4811,6374.103135,0
5719,10.76461,127.4887,6101.516217,0
5720,7.595239,137.4872,5739.929828,0
5721,11.65895,167.4564,4647.66648,0
5722,10.49951,202.4433,4811.298513,0
5723,8.291987,157.4698,5209.85908,0
5724,6.601658,117.4686,5319.498579,0
5725,6.130902,182.4653,4861.72144,0
5726,6.622338,139.9349,6722.143611,0
5727,11.89907,172.4579,4533.008494,0
5728,10.04016,127.4958,4901.491925,0
5729,7.419786,182.497,4643.51863,0
5730,11.24098,79.97886,4585.713564,0
5731,15.17072,142.4713,6282.463563,0
5732,9.659487,139.9349,6020.277207,0
5733,8.54404,132.466,6543.110379,0
5734,11.33568,104.9781,6399.222377,0
5735,8.533536,255.1336,4784.796994,0
5736,12.90165,172.4579,5615.849093,0
5737,12.19855,229.9931,4646.442659,0
5738,13.70607,159.9512,4966.136132,0
5739,10.74356,162.4653,6205.696339,0
5740,10.45413,137.4872,5036.334729,0
5741,13.64677,159.9476,6033.647017,0
5742,2.818423,172.4567,5553.300748,0
5743,12.67905,162.4653,6599.040223,0
5744,11.89135,112.4844,5460.550342,0
5745,6.580222,187.4811,6742.932022,0
5746,13.94776,255.1198,6640.554732,0
5747,5.379363,235.1417,5463.709926,1
5748,13.87639,184.9785,6391.573253,0
5749,12.10925,152.4907,3992.718989,0
5750,9.592831,149.9447,6093.091927,0
5751,9.303023,139.983,5849.463694,0
5752,13.3707,129.9483,5989.985996,0
5753,7.951989,147.4738,4970.688189,0
5754,9.281101,144.9889,6398.11875,0
5755,11.13076,137.4686,5269.998748,0
5756,9.604892,129.9483,4526.335532,0
5757,8.289386,114.9509,5754.564928,0
5758,4.83352,132.4798,5830.300597,0
5759,6.464209,222.65,5983.812869,0
5760,5.416075,107.4958,5865.625146,0
5761,5.101935,134.9801,5004.36005,0
5762,11.03032,112.4551,5781.732,0
5763,9.980935,159.9476,4927.165029,0
5764,10.79407,267.6427,6713.081591,0
5765,7.9119,175.1331,4797.122065,1
5766,10.77849,114.9509,4974.163846,0
5767,9.762623,149.9621,5514.944335,0
5768,8.590621,262.6106,6021.415503,0
5769,7.235107,225.1786,5252.083564,0
5770,4.789545,232.6378,6735.268525,0
5771,6.029557,129.9915,5771.251702,0
5772,7.880869,139.9349,6024.715109,0
5773,10.38934,114.9728,4895.745165,0
5774,11.03469,139.983,5562.051941,0
5775,11.71392,265.1283,6091.064644,0
5776,8.782589,184.9496,6161.945348,0
5777,7.645128,169.9447,5971.515636,0
5778,8.893054,172.4624,6484.787518,0
5779,10.05354,235.1417,5640.808851,1
5780,16.07996,114.9658,4920.518248,0
5781,3.518516,247.6647,6066.504159,0
5782,5.750742,127.4887,6174.824996,0
5783,15.38413,127.4421,6084.511649,0
5784,7.394425,137.4392,6003.619513,0
5785,8.458751,102.4746,5237.396005,0
5786,12.46017,182.4608,5367.056964,0
5787,10.32976,119.9897,4031.48686,0
5788,6.111571,107.4958,5796.100318,0
5789,10.47027,179.9794,5225.360098,0
5790,8.952474,192.4404,6134.697014,0
5791,7.797079,104.9923,5289.954359,0
5792,7.678366,112.4551,5727.757032,0
5793,11.22426,207.6094,6205.48799,0
5794,8.845809,162.5299,5824.23881,0
5795,10.31021,137.4836,4941.678785,0
5796,12.32892,175.1331,4442.533708,0
5797,12.90571,127.5112,5938.865925,0
5798,9.90031,119.9568,4869.334092,0
5799,4.066808,147.4421,5557.721713,0
5800,8.996808,112.4551,4939.550584,0
5801,8.364859,104.9629,5080.067605,0
5802,7.227551,174.9755,5668.159085,0
5803,8.113794,192.4885,5659.937572,0
5804,11.80986,149.9598,6017.607321,0
5805,10.33885,204.9496,5208.138235,0
5806,10.25287,149.9598,5761.220242,0
5807,3.522063,104.9643,4610.805566,0
5808,12.36842,162.4538,5641.701018,0
5809,16.4022,162.5299,6074.151439,0
5810,9.245843,182.447,5247.01062,0
5811,10.74677,194.9768,4183.048936,0
5812,12.83369,169.9378,4477.609834,0
5813,7.378299,182.4433,5445.967827,0
5814,2.911116,164.967,5871.888679,0
5815,15.49091,117.5152,4181.676431,0
5816,7.516963,252.624,4968.719293,1
5817,13.44778,124.9643,4768.978651,0
5818,9.233939,252.6378,6171.559833,0
5819,8.370994,104.9781,5848.006408,0
5820,17.10685,137.4684,5859.752162,0
5821,7.175714,174.9919,5555.86987,0
5822,7.144953,159.9512,5174.273895,0
5823,6.720424,147.4421,5837.517911,0
5824,17.30888,129.9621,5586.42851,0
5825,14.41202,139.9349,5698.426541,0
5826,10.8327,149.9598,5481.366195,0
5827,10.72061,152.4798,4091.382815,0
5828,9.787662,235.1884,6667.97528,0
5829,12.67033,139.965,5866.495925,0
5830,11.05688,154.9919,6411.160905,0
5831,14.03612,187.656,5611.622091,0
5832,11.78548,129.9483,6590.287954,0
5833,4.866722,114.9509,6385.814454,0
5834,9.698319,165.0182,5902.542522,0
5835,9.758572,139.9678,5611.04531,0
5836,12.57727,245.147,6854.114445,0
5837,11.26354,245.1612,5385.186807,1
5838,5.543502,177.4876,5066.934116,0
5839,8.932966,184.9647,5479.036356,0
5840,8.388368,139.9875,5562.421296,0
5841,7.973509,114.9976,5316.712002,0
5842,9.675976,214.9525,5466.255604,0
5843,9.573997,124.9781,4723.54426,0
5844,11.5891,82.49655,5848.90356,0
5845,8.94767,139.983,5475.340643,0
5846,10.0785,149.9913,6017.868507,0
5847,8.990901,255.1372,4656.200883,1
5848,12.11043,187.6094,6799.703331,0
5849,7.908414,222.6362,5768.283353,1
5850,9.049913,202.6362,5232.068649,0
5851,15.10873,159.9349,5576.065751,0
5852,10.03591,184.9963,3832.149233,0
5853,5.148114,149.9707,5617.743323,0
5854,12.16038,149.9913,4874.991387,0
5855,9.1295,117.472,5404.784064,0
5856,10.35114,114.9838,5748.451595,0
5857,3.245984,127.4738,6167.764392,0
5858,11.6689,192.4885,5995.290634,0
5859,10.7285,172.4441,4317.862166,0
5860,14.25669,192.4404,4246.327693,0
5861,6.147368,257.6513,5009.989918,1
5862,10.28699,169.9928,4953.477077,0
5863,10.00281,172.4441,6127.72243,0
5864,13.82555,194.9768,3754.322576,0
5865,9.870099,152.4441,6294.425576,0
5866,12.62845,179.9794,4851.255631,0
5867,7.47385,210.1051,6417.345402,1
5868,14.67896,152.4441,6093.493249,0
5869,5.903059,172.4441,5613.208858,0
5870,8.977927,127.525,3656.35595,0
5871,10.62573,152.4798,5412.512376,0
5872,9.772038,129.9778,6659.547499,0
5873,13.12414,192.4885,6053.671903,0
5874,7.733155,255.1198,6426.687397,1
5875,5.7796,129.9915,4947.825183,0
5876,5.274699,229.9931,5482.759209,0
5877,10.39931,114.9509,5511.579607,0
5878,11.74663,192.4404,5595.256243,0
5879,9.358337,217.4725,6002.159687,0
5880,14.06726,137.4686,6125.821735,0
5881,10.2408,149.9447,3822.54562,0
5882,9.281327,220.1185,4194.186085,1
5883,12.97013,204.9634,5976.68996,0
5884,8.241715,159.983,4801.928653,0
5885,10.94259,172.4567,4323.817647,0
5886,9.92206,117.4872,6470.044027,0
5887,11.59205,140.0013,5514.922539,0
5888,8.904872,144.9607,5386.649919,0
5889,14.90722,184.967,5655.455765,0
5890,6.304058,129.9621,4616.261041,0
5891,15.33231,172.4567,4050.379301,1
5892,11.51282,167.4564,4821.711621,0
5893,8.650524,152.4798,6083.416035,0
5894,7.080619,182.4676,5874.695874,0
5895,12.85404,127.482,5573.344552,0
5896,10.89278,139.9792,5070.792059,0
5897,12.0039,174.9768,5940.705687,0
5898,6.075894,242.6106,6191.579895,1
5899,11.86882,129.9915,5148.146411,0
5900,5.10323,174.9618,6399.072403,0
5901,17.74581,154.9618,6518.531089,0
5902,8.777909,202.65,4439.358981,0
5903,6.541451,107.5286,4661.218675,0
5904,12.56509,127.4958,5805.233954,0
5905,7.081915,159.9794,4697.773285,0
5906,10.63657,184.9647,6294.155657,0
5907,9.918595,92.45514,5733.79702,0
5908,9.291311,159.9349,4819.114767,0
5909,8.090061,132.466,5440.70707,0
5910,12.40857,129.9915,6398.841901,0
5911,8.172079,137.4978,5847.437103,0
5912,10.20203,267.6427,4642.627892,1
5913,9.4486,92.45514,6242.49162,0
5914,13.03992,137.4872,4543.82768,0
5915,10.06837,210.1051,6376.639792,0
5916,5.888136,209.9931,4735.622867,0
5917,5.4121,275.1336,4314.292516,1
5918,7.173192,102.4746,5801.078035,0
5919,9.662032,225.132,6323.723983,0
5920,4.773365,194.9663,5735.231545,0
5921,8.239249,257.6513,6273.993497,1
5922,8.297045,194.9744,5862.216204,0
5923,5.745821,104.9629,5401.772294,0
5924,11.29179,139.965,5084.851456,0
5925,10.84131,230.1051,5519.813683,0
5926,5.935326,184.9647,4813.13127,0
5927,5.715477,137.4872,5512.596647,0
5928,7.438109,242.6106,5455.706117,0
5929,7.023333,92.45514,5449.342554,0
5930,11.4115,127.5112,4979.764199,0
5931,6.628418,127.4421,5329.246171,0
5932,6.085329,129.9598,6317.989438,0
5933,13.10857,194.9581,4724.802444,0
5934,13.93974,192.4567,4945.69374,0
5935,7.343126,200.1185,5285.025958,0
5936,8.434367,192.4404,6395.482406,0
5937,9.602143,160.0013,5078.029461,0
5938,11.68358,142.4526,6548.739039,0
5939,7.4493,169.9741,4019.765436,0
5940,11.21454,149.9621,4923.50439,0
5941,10.61597,107.4958,4279.718136,0
5942,7.560395,114.9728,5635.888386,0
5943,9.25176,212.6228,6746.166459,0
5944,10.43502,177.6508,6319.297112,0
5945,12.43326,114.9838,4810.255665,0
5946,16.024,232.6707,5528.483995,0
5947,10.71946,79.97886,4411.074803,0
5948,13.18074,149.9845,6101.954062,0
5949,10.18302,215.1591,5910.719593,0
5950,10.27233,124.9607,5988.164218,0
5951,5.573652,149.9776,4815.434176,0
5952,8.923423,114.9838,4910.178894,0
5953,3.489549,114.9509,5216.869795,0
5954,9.642667,162.4538,4506.056002,0
5955,16.02284,104.9629,4828.23036,0
5956,12.16235,149.9928,6060.021953,0
5957,9.857833,137.4684,5954.517973,0
5958,11.35226,149.9707,3898.98615,0
5959,10.25311,157.4698,4551.763964,0
5960,13.27497,134.9509,4796.917237,0
5961,11.82086,212.6228,6305.881041,1
5962,10.65972,162.4653,6771.506746,0
5963,5.802625,114.9728,5931.909999,0
5964,10.34204,194.9699,4707.7319,0
5965,2.920273,277.6513,6413.546906,0
5966,5.417835,182.4433,5281.851852,0
5967,13.72841,172.4555,4284.947558,0
5968,6.989347,159.9349,5581.379706,0
5969,12.1474,134.9509,5744.210121,0
5970,9.58651,132.4798,6605.569716,0
5971,14.01228,112.4844,5769.255809,0
5972,9.30836,117.4392,4762.552792,0
5973,11.07967,149.9776,5679.986847,0
5974,11.82647,227.4754,5684.35373,0
5975,6.200744,222.6143,4723.125316,1
5976,11.07187,200.1185,6661.40216,0
5977,10.30417,172.4555,5967.054532,0
5978,6.627342,134.9509,5046.281771,0
5979,15.33253,197.4876,5993.021537,0
5980,6.537182,182.4833,5764.291132,0
5981,16.9392,230.1344,5470.490324,0
5982,12.81747,149.9621,5542.688477,0
5983,5.931143,232.6415,6160.398795,0
5984,9.893618,202.6829,5952.590424,0
5985,12.74259,222.6654,4677.936927,0
5986,7.595849,275.1336,4913.037126,1
5987,12.37307,114.9658,4939.508383,0
5988,6.779737,172.4579,6319.032596,0
5989,6.279415,105.011,5517.467178,0
5990,13.24331,107.482,4556.968246,0
5991,11.7079,124.9607,4427.447401,0
5992,5.347292,242.6573,3888.542928,1
5993,10.29854,104.9781,6191.373013,0
5994,10.20247,192.4404,5560.7204,0
5995,10.00036,142.4689,5746.454782,0
5996,5.142512,245.1457,6447.175354,0
5997,10.07426,124.9607,5310.301812,0
5998,11.08932,245.147,6115.579407,1
5999,5.636932,182.447,6269.306466,0
6000,10.44715,162.4827,3869.872224,0
6001,8.42186,242.6106,6772.978906,0
6002,2.205335,172.4579,5727.232268,0
6003,7.881495,94.97283,5530.990602,0
6004,11.69747,172.4705,6520.292051,0
6005,9.979353,114.9728,4840.964036,0
6006,7.286688,172.4624,6008.369934,0
6007,9.188651,82.49655,5598.408561,0
6008,6.762471,157.4698,5268.611353,0
6009,9.924069,220.1149,6246.864694,1
6010,14.86921,255.1417,4942.653192,0
6011,11.6817,162.4653,5994.735404,0
6012,6.775584,127.4783,5874.668217,0
6013,11.44484,194.9768,5214.429658,0
6014,10.90438,265.147,4794.822207,1
6015,13.95029,177.6508,6246.264685,0
6016,7.991774,179.9656,4243.622875,0
6017,18.11802,277.6375,5991.45754,0
6018,12.10243,92.45514,4611.303594,0
6019,7.265188,129.9778,6251.354682,0
6020,9.885448,194.9581,6308.688863,0
6021,12.75929,167.4847,6356.486114,0
6022,11.01588,117.5152,4756.034607,0
6023,7.56029,115.0021,5481.191737,0
6024,13.54337,182.4833,4826.319401,0
6025,6.767055,222.6281,6223.9084,1
6026,13.62849,220.1478,6284.162335,0
6027,3.484308,147.4783,3951.955674,0
6028,6.093773,137.4978,5345.910452,0
6029,9.724009,125.0073,5280.455768,0
6030,10.82232,149.9621,6000.793836,0
6031,13.44264,154.9919,5770.387227,0
6032,5.796239,164.967,6623.719418,0
6033,10.39695,187.6094,6768.348896,0
6034,12.73072,182.49,5321.727773,1
6035,9.969352,157.4698,3868.983397,0
6036,15.97382,149.9447,5187.833012,0
6037,12.86128,137.4686,3145.639435,0
6038,9.020396,147.4738,4573.084997,0
6039,8.486609,124.9643,3596.735771,0
6040,14.12546,184.9797,5788.90717,0
6041,12.41943,220.1615,4086.565,1
6042,8.844782,174.9882,6540.061159,0
6043,14.24673,242.6326,6245.097339,0
6044,8.066926,220.1323,6052.322466,0
6045,9.11148,152.466,4051.99766,0
6046,9.109236,149.9845,5352.745495,0
6047,10.06669,162.4689,4489.316917,0
6048,12.06469,140.0013,6515.441262,0
6049,6.086425,154.9618,6632.42053,0
6050,12.12132,162.5299,5580.693234,0
6051,7.82051,162.4608,5812.281035,0
6052,6.897314,129.9926,5832.81909,0
6053,11.27862,127.4421,4619.488116,0
6054,11.63652,159.9349,5436.403424,0
6055,12.51964,192.4404,6225.879093,0
6056,13.54241,149.9621,5271.168703,0
6057,16.01829,182.4538,4460.120921,0
6058,12.43485,164.9715,6109.837555,0
6059,11.0488,112.4551,5392.197566,0
6060,5.199803,172.4441,4237.980107,0
6061,15.9178,197.4702,5869.727078,1
6062,10.35392,184.967,4178.995617,0
6063,15.17959,232.6707,6134.954553,0
6064,8.36261,175.1331,4778.015995,0
6065,9.665539,142.4827,5876.740785,0
6066,4.190636,192.4885,6243.997319,0
6067,2.974229,174.9768,6004.110633,0
6068,14.48349,172.4579,5685.67988,0
6069,8.421258,220.1185,6008.789959,0
6070,6.207433,210.1051,5048.197523,0
6071,11.93102,207.4974,5141.242839,0
6072,5.984269,232.6378,6377.789045,1
6073,7.695864,225.132,4444.680517,1
6074,8.221891,134.9509,4195.472287,0
6075,8.447332,144.9607,4638.39887,0
6076,13.33839,117.5015,5854.161999,0
6077,7.717303,142.4827,4390.483323,0
6078,11.40338,190.127,5326.555997,0
6079,12.07552,162.4526,5182.334759,0
6080,7.675199,152.4798,5071.038201,0
6081,10.81008,129.9483,4321.771592,0
6082,10.57626,207.4754,4676.648543,1
6083,16.61878,142.5007,4121.283443,0
6084,9.480862,140.0049,5239.916322,0
6085,11.36512,137.4836,6327.240839,0
6086,13.57622,117.4858,5184.100141,0
6087,7.453585,152.4441,5615.851877,0
6088,10.23585,242.6281,6328.715655,0
6089,15.84252,182.4762,6285.098359,0
6090,10.47981,169.9447,5263.711526,0
6091,11.90577,162.4676,4570.378779,1
6092,4.312907,172.4742,5808.42996,0
6093,0.9403304,104.9781,4654.692645,0
6094,10.11802,162.4526,5411.328838,0
6095,9.091231,179.9476,5873.574766,0
6096,9.312624,162.447,6021.120111,0
6097,16.8438,184.961,6735.098237,0
6098,9.525285,124.9607,6112.379667,0
6099,7.432898,137.4616,4829.62672,0
6100,8.77415,102.4746,4246.521336,0
6101,10.0507,92.45514,6058.310861,0
6102,6.464421,172.4705,5922.604676,0
6103,9.126135,164.9785,5940.643763,0
6104,13.61762,152.4441,6179.798997,0
6105,13.25194,235.1555,5845.571509,1
6106,13.90534,159.9349,5449.543139,0
6107,14.55919,214.9663,5753.65882,0
6108,9.467759,107.4958,5214.554943,0
